1200000 8 1.12184 2.3625 5.38043
1500000 8 1.04796 1.79515 3.32551
1800000 8 1 1.39056 2.09114
2100000 8 1.00797 1.2032 1.5532
2200000 8 1.01102 1.15357 1.42342
2300000 8 1.02535 1.13395 1.35619
2400000 8 1.03643 1.08833 1.23588
2500000 8 1.035 1.02115 1.08953
2600000 8 1.0639 1.02988 1.07814
2700000 8 1.08145 1 1
