bench time energy avgpower
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_4_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x64x16.exe 0.211515 11.393340 53.865375
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_4_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x64x1.exe 0.211109 11.401740 54.008759
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x64x32.exe 0.210422 11.406570 54.208037
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_8_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x64x64.exe 0.209632 11.406840 54.413718
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_2_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x64x32.exe 0.210958 11.415870 54.114342
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_6_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x64x1.exe 0.209881 11.416140 54.393449
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_2_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x64x16.exe 0.213059 11.426820 53.632224
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_6_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x64x16.exe 0.212300 11.433930 53.857352
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x64x16.exe 0.212495 11.435640 53.816104
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_4_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x64x16.exe 0.211122 11.439210 54.182839
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x64x16.exe 0.213307 11.443110 53.646095
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_8_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x64x32.exe 0.210520 11.448870 54.383754
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_8_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x64x16.exe 0.214537 11.455560 53.396573
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_4_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x64x32.exe 0.210327 11.457030 54.472540
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_8_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x64x16.exe 0.212497 11.457750 53.919571
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_16x64x16.exe 0.211105 11.487210 54.414761
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_2_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_64x64x32.exe 0.212553 11.505990 54.132377
polybench-v3.2/2mm-pocc-flags/2mm_--pluto-ufactor_6_--pluto-fuse_nofuse_--pluto-prevector_--pluto-tile_32x64x16.exe 0.211613 11.518170 54.430422
