1 3.21741 21.3766
2 3.14567 20.4196
3 2.3725 11.3812
4 1.85202 6.75417
5 1.44177 3.96918
6 1.28593 3.08957
7 1.18508 2.5916
8 1.1405 2.29209
9 1.07656 1.87388
10 1.02871 1.62897
11 1.02559 1.49074
12 1 1.27826
13 1.01676 1.27851
14 1.02624 1.17894
15 1.01549 1.04642
16 1.03683 1
