covariance_--pluto-fuse_smartfuse_--pluto-tile_64x32x16.exe.XLoutput:Regional(EnergyStat) 5.190583 544.230660 104.849617
covariance_--pluto-fuse_smartfuse_--pluto-tile_64x32x1.exe.XLoutput:Regional(EnergyStat) 4.799139 520.952820 108.551313
covariance_--pluto-fuse_smartfuse_--pluto-tile_64x32x32.exe.XLoutput:Regional(EnergyStat) 5.449351 568.103880 104.251658
covariance_--pluto-fuse_smartfuse_--pluto-tile_64x32x64.exe.XLoutput:Regional(EnergyStat) 5.233194 547.718385 104.662357
covariance_--pluto-fuse_smartfuse_--pluto-tile_64x64x16.exe.XLoutput:Regional(EnergyStat) 5.019816 528.522270 105.287179
covariance_--pluto-fuse_smartfuse_--pluto-tile_64x64x1.exe.XLoutput:Regional(EnergyStat) 5.028703 542.421870 107.865173
covariance_--pluto-fuse_smartfuse_--pluto-tile_64x64x32.exe.XLoutput:Regional(EnergyStat) 4.864001 515.060415 105.892327
covariance_--pluto-fuse_smartfuse_--pluto-tile_64x64x64.exe.XLoutput:Regional(EnergyStat) 5.234773 548.884350 104.853519
covariance_--pluto-parallel.exe.XLoutput:Regional(EnergyStat) 17.985937 2140.975605 119.036090
covariance_--pluto-parallel_--pluto-tile_16x16x16.exe.XLoutput:Regional(EnergyStat) 5.278366 562.227810 106.515510
covariance_--pluto-parallel_--pluto-tile_16x16x1.exe.XLoutput:Regional(EnergyStat) 5.121316 553.998630 108.175046
covariance_--pluto-parallel_--pluto-tile_16x16x32.exe.XLoutput:Regional(EnergyStat) 5.072093 534.317595 105.344603
covariance_--pluto-parallel_--pluto-tile_16x16x64.exe.XLoutput:Regional(EnergyStat) 5.379193 565.551450 105.136850
covariance_--pluto-parallel_--pluto-tile_16x1x16.exe.XLoutput:Regional(EnergyStat) 6.527527 706.200720 108.188091
covariance_--pluto-parallel_--pluto-tile_16x1x1.exe.XLoutput:Regional(EnergyStat) 9.686416 1053.468225 108.757279
covariance_--pluto-parallel_--pluto-tile_16x1x32.exe.XLoutput:Regional(EnergyStat) 6.104273 664.856865 108.916639
covariance_--pluto-parallel_--pluto-tile_16x1x64.exe.XLoutput:Regional(EnergyStat) 6.385934 694.521705 108.758053
covariance_--pluto-parallel_--pluto-tile_16x32x16.exe.XLoutput:Regional(EnergyStat) 5.155020 544.073970 105.542556
covariance_--pluto-parallel_--pluto-tile_16x32x1.exe.XLoutput:Regional(EnergyStat) 4.853776 528.276975 108.838360
covariance_--pluto-parallel_--pluto-tile_16x32x32.exe.XLoutput:Regional(EnergyStat) 4.995327 523.401690 104.778269
covariance_--pluto-parallel_--pluto-tile_16x32x64.exe.XLoutput:Regional(EnergyStat) 5.344656 561.151965 104.993098
covariance_--pluto-parallel_--pluto-tile_16x64x16.exe.XLoutput:Regional(EnergyStat) 5.124687 540.335400 105.437729
covariance_--pluto-parallel_--pluto-tile_16x64x1.exe.XLoutput:Regional(EnergyStat) 5.180608 559.712550 108.039936
covariance_--pluto-parallel_--pluto-tile_16x64x32.exe.XLoutput:Regional(EnergyStat) 4.968098 525.027930 105.679863
covariance_--pluto-parallel_--pluto-tile_16x64x64.exe.XLoutput:Regional(EnergyStat) 5.315620 556.434855 104.679202
covariance_--pluto-parallel_--pluto-tile_1x16x16.exe.XLoutput:Regional(EnergyStat) 8.400498 903.233895 107.521464
covariance_--pluto-parallel_--pluto-tile_1x16x1.exe.XLoutput:Regional(EnergyStat) 7.343685 870.735525 118.569287
covariance_--pluto-parallel_--pluto-tile_1x16x32.exe.XLoutput:Regional(EnergyStat) 8.390995 915.322560 109.083916
covariance_--pluto-parallel_--pluto-tile_1x16x64.exe.XLoutput:Regional(EnergyStat) 8.204746 897.081090 109.336849
covariance_--pluto-parallel_--pluto-tile_1x1x16.exe.XLoutput:Regional(EnergyStat) 17.942001 2176.077255 121.283981
covariance_--pluto-parallel_--pluto-tile_1x1x1.exe.XLoutput:Regional(EnergyStat) 17.439557 2131.208835 122.205446
covariance_--pluto-parallel_--pluto-tile_1x1x32.exe.XLoutput:Regional(EnergyStat) 18.025019 2164.875960 120.103952
covariance_--pluto-parallel_--pluto-tile_1x1x64.exe.XLoutput:Regional(EnergyStat) 17.933140 2169.646440 120.985305
covariance_--pluto-parallel_--pluto-tile_1x32x16.exe.XLoutput:Regional(EnergyStat) 8.494912 914.830875 107.691630
covariance_--pluto-parallel_--pluto-tile_1x32x1.exe.XLoutput:Regional(EnergyStat) 6.264280 742.407210 118.514363
covariance_--pluto-parallel_--pluto-tile_1x32x32.exe.XLoutput:Regional(EnergyStat) 7.806647 849.923160 108.871727
covariance_--pluto-parallel_--pluto-tile_1x32x64.exe.XLoutput:Regional(EnergyStat) 7.860365 857.597490 109.104022
covariance_--pluto-parallel_--pluto-tile_1x64x16.exe.XLoutput:Regional(EnergyStat) 8.286383 888.352140 107.206266
covariance_--pluto-parallel_--pluto-tile_1x64x1.exe.XLoutput:Regional(EnergyStat) 8.862381 954.766185 107.732473
covariance_--pluto-parallel_--pluto-tile_1x64x32.exe.XLoutput:Regional(EnergyStat) 7.633766 830.027940 108.731122
covariance_--pluto-parallel_--pluto-tile_1x64x64.exe.XLoutput:Regional(EnergyStat) 7.589764 822.848295 108.415534
covariance_--pluto-parallel_--pluto-tile_32x16x16.exe.XLoutput:Regional(EnergyStat) 5.341109 563.731410 105.545769
covariance_--pluto-parallel_--pluto-tile_32x16x1.exe.XLoutput:Regional(EnergyStat) 4.963967 536.905935 108.160649
covariance_--pluto-parallel_--pluto-tile_32x16x32.exe.XLoutput:Regional(EnergyStat) 5.594702 587.531475 105.015693
covariance_--pluto-parallel_--pluto-tile_32x16x64.exe.XLoutput:Regional(EnergyStat) 5.321913 561.434640 105.494897
covariance_--pluto-parallel_--pluto-tile_32x1x16.exe.XLoutput:Regional(EnergyStat) 5.881280 631.563165 107.385325
covariance_--pluto-parallel_--pluto-tile_32x1x1.exe.XLoutput:Regional(EnergyStat) 9.356619 1002.178965 107.109095
covariance_--pluto-parallel_--pluto-tile_32x1x32.exe.XLoutput:Regional(EnergyStat) 5.512972 593.502390 107.655607
covariance_--pluto-parallel_--pluto-tile_32x1x64.exe.XLoutput:Regional(EnergyStat) 5.800968 621.468375 107.131833
covariance_--pluto-parallel_--pluto-tile_32x32x16.exe.XLoutput:Regional(EnergyStat) 5.106769 539.435010 105.631363
covariance_--pluto-parallel_--pluto-tile_32x32x1.exe.XLoutput:Regional(EnergyStat) 4.770573 517.952610 108.572420
covariance_--pluto-parallel_--pluto-tile_32x32x32.exe.XLoutput:Regional(EnergyStat) 4.929991 520.367460 105.551406
covariance_--pluto-parallel_--pluto-tile_32x32x64.exe.XLoutput:Regional(EnergyStat) 5.270822 554.510805 105.203867
covariance_--pluto-parallel_--pluto-tile_32x64x16.exe.XLoutput:Regional(EnergyStat) 5.078817 533.888100 105.120556
covariance_--pluto-parallel_--pluto-tile_32x64x1.exe.XLoutput:Regional(EnergyStat) 5.142457 550.453140 107.040878
covariance_--pluto-parallel_--pluto-tile_32x64x32.exe.XLoutput:Regional(EnergyStat) 4.901048 516.066945 105.297275
covariance_--pluto-parallel_--pluto-tile_32x64x64.exe.XLoutput:Regional(EnergyStat) 5.234000 550.009860 105.084043
covariance_--pluto-parallel_--pluto-tile_64x16x16.exe.XLoutput:Regional(EnergyStat) 5.290945 555.688965 105.026406
covariance_--pluto-parallel_--pluto-tile_64x16x1.exe.XLoutput:Regional(EnergyStat) 5.032364 545.977680 108.493287
covariance_--pluto-parallel_--pluto-tile_64x16x32.exe.XLoutput:Regional(EnergyStat) 5.515728 578.225475 104.832129
covariance_--pluto-parallel_--pluto-tile_64x16x64.exe.XLoutput:Regional(EnergyStat) 5.286961 555.568545 105.082768
covariance_--pluto-parallel_--pluto-tile_64x1x16.exe.XLoutput:Regional(EnergyStat) 5.744506 602.501895 104.883158
covariance_--pluto-parallel_--pluto-tile_64x1x1.exe.XLoutput:Regional(EnergyStat) 9.079572 975.339075 107.421260
covariance_--pluto-parallel_--pluto-tile_64x1x32.exe.XLoutput:Regional(EnergyStat) 5.349543 573.837780 107.268567
covariance_--pluto-parallel_--pluto-tile_64x1x64.exe.XLoutput:Regional(EnergyStat) 5.661008 602.840865 106.490022
covariance_--pluto-parallel_--pluto-tile_64x32x16.exe.XLoutput:Regional(EnergyStat) 5.203695 546.310260 104.985071
covariance_--pluto-parallel_--pluto-tile_64x32x1.exe.XLoutput:Regional(EnergyStat) 4.731695 511.856925 108.176226
covariance_--pluto-parallel_--pluto-tile_64x32x32.exe.XLoutput:Regional(EnergyStat) 5.474807 571.907520 104.461671
covariance_--pluto-parallel_--pluto-tile_64x32x64.exe.XLoutput:Regional(EnergyStat) 5.250433 549.565605 104.670534
covariance_--pluto-parallel_--pluto-tile_64x64x16.exe.XLoutput:Regional(EnergyStat) 5.035114 530.063940 105.273482
covariance_--pluto-parallel_--pluto-tile_64x64x1.exe.XLoutput:Regional(EnergyStat) 5.029975 541.243500 107.603626
covariance_--pluto-parallel_--pluto-tile_64x64x32.exe.XLoutput:Regional(EnergyStat) 4.876070 513.574995 105.325594
covariance_--pluto-parallel_--pluto-tile_64x64x64.exe.XLoutput:Regional(EnergyStat) 5.236202 548.789280 104.806752
covariance_--pluto-prevector.exe.XLoutput:Regional(EnergyStat) 17.865483 2153.465805 120.537787
covariance_--pluto-prevector_--pluto-parallel.exe.XLoutput:Regional(EnergyStat) 17.824211 2150.727450 120.663264
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_16x16x16.exe.XLoutput:Regional(EnergyStat) 7.928976 842.823675 106.296663
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_16x16x1.exe.XLoutput:Regional(EnergyStat) 7.852222 834.736200 106.305733
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_16x16x32.exe.XLoutput:Regional(EnergyStat) 7.875107 837.081390 106.294607
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_16x16x64.exe.XLoutput:Regional(EnergyStat) 7.906530 840.104310 106.254488
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_16x1x16.exe.XLoutput:Regional(EnergyStat) 10.006480 1104.176610 110.346156
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_16x1x1.exe.XLoutput:Regional(EnergyStat) 9.622534 1053.904440 109.524624
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_16x1x32.exe.XLoutput:Regional(EnergyStat) 9.884664 1077.131175 108.969930
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_16x1x64.exe.XLoutput:Regional(EnergyStat) 9.861895 1073.099490 108.812703
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_16x32x16.exe.XLoutput:Regional(EnergyStat) 8.172361 867.069120 106.097745
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_16x32x1.exe.XLoutput:Regional(EnergyStat) 8.267970 876.672345 106.032358
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_16x32x32.exe.XLoutput:Regional(EnergyStat) 8.136909 867.669780 106.633834
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_16x32x64.exe.XLoutput:Regional(EnergyStat) 8.152365 864.190875 106.004934
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_16x64x16.exe.XLoutput:Regional(EnergyStat) 8.065249 858.495090 106.443712
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_16x64x1.exe.XLoutput:Regional(EnergyStat) 8.290449 861.295440 103.890087
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_16x64x32.exe.XLoutput:Regional(EnergyStat) 8.062117 856.466235 106.233423
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_16x64x64.exe.XLoutput:Regional(EnergyStat) 8.029832 855.011115 106.479329
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_1x16x16.exe.XLoutput:Regional(EnergyStat) 7.648499 898.378350 117.458127
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_1x16x1.exe.XLoutput:Regional(EnergyStat) 7.340806 873.310335 118.966541
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_1x16x32.exe.XLoutput:Regional(EnergyStat) 7.440583 881.963145 118.534143
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_1x16x64.exe.XLoutput:Regional(EnergyStat) 7.395055 877.281765 118.630867
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_1x1x16.exe.XLoutput:Regional(EnergyStat) 17.943531 2179.792185 121.480668
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_1x1x1.exe.XLoutput:Regional(EnergyStat) 17.821970 2162.039055 121.313138
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_1x1x32.exe.XLoutput:Regional(EnergyStat) 17.920038 2182.440045 121.787689
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_1x1x64.exe.XLoutput:Regional(EnergyStat) 17.873129 2174.968065 121.689272
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_1x32x16.exe.XLoutput:Regional(EnergyStat) 6.273804 750.355860 119.601418
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_1x32x1.exe.XLoutput:Regional(EnergyStat) 6.270729 746.625180 119.065142
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_1x32x32.exe.XLoutput:Regional(EnergyStat) 6.280362 748.772940 119.224496
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_1x32x64.exe.XLoutput:Regional(EnergyStat) 6.291839 753.698265 119.789812
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_1x64x16.exe.XLoutput:Regional(EnergyStat) 8.795689 951.757770 108.207307
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_1x64x1.exe.XLoutput:Regional(EnergyStat) 7.748124 878.496195 113.381792
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_1x64x32.exe.XLoutput:Regional(EnergyStat) 8.852573 955.233435 107.904615
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_1x64x64.exe.XLoutput:Regional(EnergyStat) 8.107517 913.971600 112.731385
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_32x16x16.exe.XLoutput:Regional(EnergyStat) 8.346715 880.406280 105.479380
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_32x16x1.exe.XLoutput:Regional(EnergyStat) 8.268779 867.694455 104.936220
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_32x16x32.exe.XLoutput:Regional(EnergyStat) 8.377314 891.219840 106.384914
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_32x16x64.exe.XLoutput:Regional(EnergyStat) 8.348629 890.241300 106.633227
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_32x1x16.exe.XLoutput:Regional(EnergyStat) 9.774327 1056.725190 108.112321
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_32x1x1.exe.XLoutput:Regional(EnergyStat) 9.358671 1024.402215 109.460227
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_32x1x32.exe.XLoutput:Regional(EnergyStat) 9.711181 1048.405635 107.958615
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_32x1x64.exe.XLoutput:Regional(EnergyStat) 9.748798 1055.105055 108.229241
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_32x32x16.exe.XLoutput:Regional(EnergyStat) 8.521532 901.611630 105.803939
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_32x32x1.exe.XLoutput:Regional(EnergyStat) 8.393808 884.019735 105.318074
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_32x32x32.exe.XLoutput:Regional(EnergyStat) 8.574069 907.403805 105.831181
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_32x32x64.exe.XLoutput:Regional(EnergyStat) 8.515417 900.226695 105.717278
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_32x64x16.exe.XLoutput:Regional(EnergyStat) 8.439092 879.812205 104.254367
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_32x64x1.exe.XLoutput:Regional(EnergyStat) 8.631210 909.581655 105.382864
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_32x64x32.exe.XLoutput:Regional(EnergyStat) 8.400952 887.088330 105.593783
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_32x64x64.exe.XLoutput:Regional(EnergyStat) 8.393285 886.643820 105.637277
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_64x16x16.exe.XLoutput:Regional(EnergyStat) 8.354732 879.051000 105.215946
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_64x16x1.exe.XLoutput:Regional(EnergyStat) 8.318369 879.975015 105.786962
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_64x16x32.exe.XLoutput:Regional(EnergyStat) 8.346555 879.832725 105.412679
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_64x16x64.exe.XLoutput:Regional(EnergyStat) 8.330151 878.788905 105.494956
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_64x1x16.exe.XLoutput:Regional(EnergyStat) 9.224343 986.598075 106.955920
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_64x1x1.exe.XLoutput:Regional(EnergyStat) 9.167691 989.493285 107.932664
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_64x1x32.exe.XLoutput:Regional(EnergyStat) 9.285337 982.981920 105.863898
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_64x1x64.exe.XLoutput:Regional(EnergyStat) 9.069798 966.553980 106.568411
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_64x32x16.exe.XLoutput:Regional(EnergyStat) 8.352361 878.129895 105.135535
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_64x32x1.exe.XLoutput:Regional(EnergyStat) 8.372953 870.898995 104.013362
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_64x32x32.exe.XLoutput:Regional(EnergyStat) 8.369122 876.996000 104.789484
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_64x32x64.exe.XLoutput:Regional(EnergyStat) 8.354082 881.844315 105.558490
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_64x64x16.exe.XLoutput:Regional(EnergyStat) 8.387244 882.135810 105.175891
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_64x64x1.exe.XLoutput:Regional(EnergyStat) 8.401184 882.396495 105.032394
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_64x64x32.exe.XLoutput:Regional(EnergyStat) 8.374417 879.952635 105.076281
covariance_--pluto-prevector_--pluto-parallel_--pluto-tile_64x64x64.exe.XLoutput:Regional(EnergyStat) 8.559194 882.503280 103.105891
covariance_--pluto-prevector_--pluto-tile_16x16x16.exe.XLoutput:Regional(EnergyStat) 7.927662 841.278255 106.119338
covariance_--pluto-prevector_--pluto-tile_16x16x1.exe.XLoutput:Regional(EnergyStat) 7.810072 829.893855 106.259442
covariance_--pluto-prevector_--pluto-tile_16x16x32.exe.XLoutput:Regional(EnergyStat) 7.918951 839.958930 106.069474
covariance_--pluto-prevector_--pluto-tile_16x16x64.exe.XLoutput:Regional(EnergyStat) 7.912706 841.481070 106.345546
covariance_--pluto-prevector_--pluto-tile_16x1x16.exe.XLoutput:Regional(EnergyStat) 10.013265 1100.113155 109.865573
covariance_--pluto-prevector_--pluto-tile_16x1x1.exe.XLoutput:Regional(EnergyStat) 9.658365 1052.289255 108.951080
covariance_--pluto-prevector_--pluto-tile_16x1x32.exe.XLoutput:Regional(EnergyStat) 9.900920 1094.056080 110.500448
covariance_--pluto-prevector_--pluto-tile_16x1x64.exe.XLoutput:Regional(EnergyStat) 9.952895 1099.356660 110.455974
covariance_--pluto-prevector_--pluto-tile_16x32x16.exe.XLoutput:Regional(EnergyStat) 8.064751 859.270155 106.546390
covariance_--pluto-prevector_--pluto-tile_16x32x1.exe.XLoutput:Regional(EnergyStat) 8.214138 871.005210 106.037322
covariance_--pluto-prevector_--pluto-tile_16x32x32.exe.XLoutput:Regional(EnergyStat) 8.036346 859.848945 106.995018
covariance_--pluto-prevector_--pluto-tile_16x32x64.exe.XLoutput:Regional(EnergyStat) 8.062875 861.704370 106.873096
covariance_--pluto-prevector_--pluto-tile_16x64x16.exe.XLoutput:Regional(EnergyStat) 8.226944 868.125960 105.522292
covariance_--pluto-prevector_--pluto-tile_16x64x1.exe.XLoutput:Regional(EnergyStat) 8.213123 872.880765 106.278789
covariance_--pluto-prevector_--pluto-tile_16x64x32.exe.XLoutput:Regional(EnergyStat) 8.070547 859.991235 106.559232
covariance_--pluto-prevector_--pluto-tile_16x64x64.exe.XLoutput:Regional(EnergyStat) 8.178200 859.702905 105.121287
covariance_--pluto-prevector_--pluto-tile_1x16x16.exe.XLoutput:Regional(EnergyStat) 7.512383 890.247885 118.504067
covariance_--pluto-prevector_--pluto-tile_1x16x1.exe.XLoutput:Regional(EnergyStat) 7.322876 873.793620 119.323838
covariance_--pluto-prevector_--pluto-tile_1x16x32.exe.XLoutput:Regional(EnergyStat) 7.436950 884.219160 118.895408
covariance_--pluto-prevector_--pluto-tile_1x16x64.exe.XLoutput:Regional(EnergyStat) 7.405599 880.919910 118.953229
covariance_--pluto-prevector_--pluto-tile_1x1x16.exe.XLoutput:Regional(EnergyStat) 17.914576 2176.975860 121.519809
covariance_--pluto-prevector_--pluto-tile_1x1x1.exe.XLoutput:Regional(EnergyStat) 17.834634 2168.097495 121.566696
covariance_--pluto-prevector_--pluto-tile_1x1x32.exe.XLoutput:Regional(EnergyStat) 17.928539 2188.204755 122.051484
covariance_--pluto-prevector_--pluto-tile_1x1x64.exe.XLoutput:Regional(EnergyStat) 17.885338 2179.940865 121.884241
covariance_--pluto-prevector_--pluto-tile_1x32x16.exe.XLoutput:Regional(EnergyStat) 6.332389 750.466485 118.512372
covariance_--pluto-prevector_--pluto-tile_1x32x1.exe.XLoutput:Regional(EnergyStat) 6.240663 747.036465 119.704661
covariance_--pluto-prevector_--pluto-tile_1x32x32.exe.XLoutput:Regional(EnergyStat) 6.263019 749.454885 119.663519
covariance_--pluto-prevector_--pluto-tile_1x32x64.exe.XLoutput:Regional(EnergyStat) 6.293897 750.504885 119.243268
covariance_--pluto-prevector_--pluto-tile_1x64x16.exe.XLoutput:Regional(EnergyStat) 8.809444 953.064045 108.186625
covariance_--pluto-prevector_--pluto-tile_1x64x1.exe.XLoutput:Regional(EnergyStat) 8.737238 950.408145 108.776727
covariance_--pluto-prevector_--pluto-tile_1x64x32.exe.XLoutput:Regional(EnergyStat) 8.801847 953.297730 108.306557
covariance_--pluto-prevector_--pluto-tile_1x64x64.exe.XLoutput:Regional(EnergyStat) 8.792404 947.026740 107.709652
covariance_--pluto-prevector_--pluto-tile_32x16x16.exe.XLoutput:Regional(EnergyStat) 8.438469 896.918850 106.289288
covariance_--pluto-prevector_--pluto-tile_32x16x1.exe.XLoutput:Regional(EnergyStat) 8.246596 875.193840 106.127891
covariance_--pluto-prevector_--pluto-tile_32x16x32.exe.XLoutput:Regional(EnergyStat) 8.385851 888.511530 105.953649
covariance_--pluto-prevector_--pluto-tile_32x16x64.exe.XLoutput:Regional(EnergyStat) 8.368444 880.047870 105.162660
covariance_--pluto-prevector_--pluto-tile_32x1x16.exe.XLoutput:Regional(EnergyStat) 9.720424 1044.708375 107.475597
covariance_--pluto-prevector_--pluto-tile_32x1x1.exe.XLoutput:Regional(EnergyStat) 9.344886 1016.721510 108.799782
covariance_--pluto-prevector_--pluto-tile_32x1x32.exe.XLoutput:Regional(EnergyStat) 9.701295 1041.634290 107.370638
covariance_--pluto-prevector_--pluto-tile_32x1x64.exe.XLoutput:Regional(EnergyStat) 9.691970 1039.554150 107.259320
covariance_--pluto-prevector_--pluto-tile_32x32x16.exe.XLoutput:Regional(EnergyStat) 8.590348 908.028360 105.703330
covariance_--pluto-prevector_--pluto-tile_32x32x1.exe.XLoutput:Regional(EnergyStat) 8.419080 891.412305 105.880014
covariance_--pluto-prevector_--pluto-tile_32x32x32.exe.XLoutput:Regional(EnergyStat) 8.603218 902.437920 104.895390
covariance_--pluto-prevector_--pluto-tile_32x32x64.exe.XLoutput:Regional(EnergyStat) 8.582666 906.015570 105.563423
covariance_--pluto-prevector_--pluto-tile_32x64x16.exe.XLoutput:Regional(EnergyStat) 8.346694 880.159275 105.450041
covariance_--pluto-prevector_--pluto-tile_32x64x1.exe.XLoutput:Regional(EnergyStat) 8.668585 916.381995 105.712981
covariance_--pluto-prevector_--pluto-tile_32x64x32.exe.XLoutput:Regional(EnergyStat) 8.497221 894.368745 105.254264
covariance_--pluto-prevector_--pluto-tile_32x64x64.exe.XLoutput:Regional(EnergyStat) 8.410544 891.027945 105.941773
covariance_--pluto-prevector_--pluto-tile_64x16x16.exe.XLoutput:Regional(EnergyStat) 8.314552 877.728165 105.565294
covariance_--pluto-prevector_--pluto-tile_64x16x1.exe.XLoutput:Regional(EnergyStat) 8.297323 873.793830 105.310335
covariance_--pluto-prevector_--pluto-tile_64x16x32.exe.XLoutput:Regional(EnergyStat) 8.324542 878.670675 105.551831
covariance_--pluto-prevector_--pluto-tile_64x16x64.exe.XLoutput:Regional(EnergyStat) 8.308447 874.307340 105.231139
covariance_--pluto-prevector_--pluto-tile_64x1x16.exe.XLoutput:Regional(EnergyStat) 9.183550 970.733685 105.703534
covariance_--pluto-prevector_--pluto-tile_64x1x1.exe.XLoutput:Regional(EnergyStat) 9.173744 990.224175 107.941119
covariance_--pluto-prevector_--pluto-tile_64x1x32.exe.XLoutput:Regional(EnergyStat) 9.059423 966.108450 106.641280
covariance_--pluto-prevector_--pluto-tile_64x1x64.exe.XLoutput:Regional(EnergyStat) 9.032923 964.253910 106.748818
covariance_--pluto-prevector_--pluto-tile_64x32x16.exe.XLoutput:Regional(EnergyStat) 8.410484 890.359995 105.863105
covariance_--pluto-prevector_--pluto-tile_64x32x1.exe.XLoutput:Regional(EnergyStat) 8.421447 888.255480 105.475401
covariance_--pluto-prevector_--pluto-tile_64x32x32.exe.XLoutput:Regional(EnergyStat) 8.386873 887.399250 105.808122
covariance_--pluto-prevector_--pluto-tile_64x32x64.exe.XLoutput:Regional(EnergyStat) 8.398385 887.330325 105.654871
covariance_--pluto-prevector_--pluto-tile_64x64x16.exe.XLoutput:Regional(EnergyStat) 8.343340 880.468770 105.529533
covariance_--pluto-prevector_--pluto-tile_64x64x1.exe.XLoutput:Regional(EnergyStat) 8.401397 887.331945 105.617192
covariance_--pluto-prevector_--pluto-tile_64x64x32.exe.XLoutput:Regional(EnergyStat) 8.339035 881.144370 105.665034
covariance_--pluto-prevector_--pluto-tile_64x64x64.exe.XLoutput:Regional(EnergyStat) 8.426711 880.621245 104.503556
covariance_--pluto-ufactor_2.exe.XLoutput:Regional(EnergyStat) 17.867841 2156.741910 120.705236
covariance_--pluto-ufactor_2_--pluto-fuse_maxfuse.exe.XLoutput:Regional(EnergyStat) 10.854888 1819.035975 167.577590
covariance_--pluto-ufactor_2_--pluto-fuse_maxfuse_--pluto-parallel.exe.XLoutput:Regional(EnergyStat) 10.549362 1781.400075 168.863296
covariance_--pluto-ufactor_2_--pluto-fuse_maxfuse_--pluto-parallel_--pluto-tile_16x16x16.exe.XLoutput:Regional(EnergyStat) 3.257499 474.188595 145.568315
covariance_--pluto-ufactor_2_--pluto-fuse_maxfuse_--pluto-parallel_--pluto-tile_16x16x1.exe.XLoutput:Regional(EnergyStat) 4.552915 677.710485 148.852011
covariance_--pluto-ufactor_2_--pluto-fuse_maxfuse_--pluto-parallel_--pluto-tile_16x16x32.exe.XLoutput:Regional(EnergyStat) 3.017405 440.630475 146.029587
covariance_--pluto-ufactor_2_--pluto-fuse_maxfuse_--pluto-parallel_--pluto-tile_16x16x64.exe.XLoutput:Regional(EnergyStat) 3.094883 450.439440 145.543284
