1.2 1.41924 3.33106
1.3 1.31176 2.74563
1.4 1.37488 2.93276
1.5 1.32427 2.63371
1.6 1.13359 1.86544
1.7 1.16781 1.91994
1.8 1.18539 1.92435
1.9 1.27308 2.15004
2.1 1.1411 1.59037
2.2 1.09893 1.42953
2.3 1.02754 1.2124
2.4 1.0619 1.25266
2.5 1.12948 1.35503
2.6 1.07624 1.19836
2.7 1 1
