2700000 22.3789 1735.87 77.5535
2600000 22.6511 1675.38 73.9711
2500000 23.6818 1671.61 70.5955
2400000 24.4151 1659.41 67.9605
2300000 25.6249 1659.01 64.7388
2200000 26.4675 1647.15 62.2343
2100000 28.3594 1687.52 59.4985
1900000 30.692 1684.09 54.8757
1800000 32.0917 1687.35 52.5801
1700000 33.4715 1696.03 50.6754
1600000 36.543 1780.71 48.727
1500000 37.8079 1775.93 46.9746
1400000 41.2652 1869.21 45.2986
1300000 43.7965 1911.57 43.6463
1200000 46.9637 1977.04 42.0976

