1.2 16 1.12759 2.30823
1.3 16 1.09619 2.08068
1.4 16 1.07868 1.92233
1.5 16 1.03127 1.68337
1.6 16 1.05824 1.7059
1.7 16 1 1.44839
1.8 16 1.00753 1.40364
1.9 16 1.02157 1.37829
2.1 16 1.04174 1.30694
2.2 16 1.00592 1.14734
2.3 16 1.0197 1.12963
2.4 16 1.02136 1.06681
2.5 16 1.03869 1.05436
2.6 16 1.04082 1
2.7 16 1.10079 1.06955
