bench time energy avgpower
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_1x16x1.exe 0.132013 6.644460 50.331853
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_1x16x32.exe 0.494291 22.992180 46.515455
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_1x16x64.exe 0.546505 24.963600 45.678670
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_1x1x16.exe 0.625680 30.310770 48.444559
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_1x1x1.exe 0.346227 17.542500 50.667655
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_1x1x32.exe 0.630130 29.563110 46.915856
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_1x1x64.exe 0.636840 29.759310 46.729666
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_1x32x16.exe 0.462391 21.846900 47.247694
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_1x32x1.exe 0.108106 5.473500 50.630855
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_1x32x32.exe 0.490105 22.809600 46.540210
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_1x32x64.exe 0.560286 25.625880 45.737122
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_1x64x16.exe 0.452410 21.404460 47.312122
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_1x64x1.exe 0.090780 4.612740 50.812389
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_1x64x32.exe 0.486798 22.715700 46.663485
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_1x64x64.exe 0.546031 25.106940 45.980789
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_32x16x16.exe 0.454399 21.692040 47.737913
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_32x16x1.exe 0.125442 6.112440 48.727051
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_32x16x32.exe 0.498172 22.995960 46.160659
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_32x16x64.exe 0.549207 25.623840 46.656108
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_32x1x16.exe 0.542893 26.223870 48.303955
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_32x1x1.exe 0.200858 10.205100 50.807616
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_32x1x32.exe 0.498729 23.159910 46.437911
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_32x1x64.exe 0.554632 25.303740 45.622556
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_32x32x16.exe 0.452079 21.538530 47.643331
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_32x32x1.exe 0.086223 4.172190 48.388102
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_32x32x32.exe 0.493181 23.261520 47.166322
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_32x32x64.exe 0.559862 26.098680 46.616309
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_32x64x16.exe 0.447252 21.128370 47.240390
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_32x64x1.exe 0.079268 3.911790 49.348969
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_32x64x32.exe 0.488324 23.020770 47.142441
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_32x64x64.exe 0.562151 26.158470 46.532801
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_64x16x16.exe 0.507191 23.065380 45.476710
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_64x16x1.exe 0.126558 6.179730 48.829094
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_64x16x32.exe 0.493458 22.822740 46.250593
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_64x16x64.exe 0.548981 24.856680 45.277813
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_64x1x16.exe 0.470222 22.239900 47.296579
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_64x1x1.exe 0.173101 8.776200 50.699790
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_64x1x32.exe 0.502789 23.290320 46.322244
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_64x1x64.exe 0.559165 25.581630 45.749720
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_64x32x16.exe 0.453945 21.160140 46.613913
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_64x32x1.exe 0.086966 4.190400 48.184317
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_64x32x32.exe 0.489150 22.742700 46.494284
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_64x32x64.exe 0.548670 24.998070 45.561180
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_64x64x16.exe 0.447078 20.976990 46.920190
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_64x64x1.exe 0.075292 3.772230 50.101092
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_64x64x32.exe 0.488139 23.013330 47.145004
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_nofuse_--pluto-tile_64x64x64.exe 0.548916 24.856860 45.283553
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse.exe 0.340361 17.230890 50.625318
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector.exe 0.340209 17.237100 50.666147
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x16x16.exe 0.220935 10.873140 49.214140
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x16x1.exe 0.214473 10.686930 49.828807
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x16x32.exe 0.216937 10.926360 50.366519
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x16x64.exe 0.216523 10.599990 48.955510
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x1x16.exe 0.254315 13.007100 51.145569
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x1x1.exe 0.254183 12.820620 50.438641
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x1x32.exe 0.244389 12.275670 50.229972
polybench-v3.2/covariance-pocc-flags/covariance_--pluto-fuse_smartfuse_--pluto-prevector_--pluto-tile_16x1x64.exe 0.238990 11.828160 49.492244
