bench time energy avgpower
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_32x16x64.exe 0.143477 6.774240 47.214787
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_32x1x16.exe 0.188009 8.766990 46.630751
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_32x1x32.exe 0.151845 7.300710 48.080010
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_32x1x64.exe 0.145999 6.921030 47.404763
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_32x32x16.exe 0.146856 6.921120 47.128621
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_32x32x1.exe 0.148916 7.012920 47.093226
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_32x32x32.exe 0.139089 6.513570 46.830335
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_32x32x64.exe 0.139176 6.586680 47.326353
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_32x64x16.exe 0.145087 6.773640 46.686754
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_32x64x1.exe 0.143797 6.653670 46.271287
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_32x64x32.exe 0.140273 6.511170 46.417894
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_32x64x64.exe 0.143423 6.707820 46.769559
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x16x16.exe 0.145137 6.755340 46.544679
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x16x1.exe 0.158546 7.456560 47.030879
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x16x32.exe 0.142404 6.728880 47.251939
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x16x64.exe 0.139880 6.621840 47.339589
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x1x16.exe 0.160814 7.601490 47.268938
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x1x32.exe 0.150345 7.175550 47.727381
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x1x64.exe 0.153939 7.258050 47.148841
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x32x16.exe 0.144875 6.773820 46.756160
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x32x1.exe 0.156707 7.373430 47.052374
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x32x32.exe 0.137938 6.446250 46.732940
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x32x64.exe 0.141134 6.684540 47.363044
polybench-v3.2/jacobi-2d-imper-pocc-flags/jacobi-2d-imper_--pluto-fuse_maxfuse_--pluto-prevector_--pluto-tile_64x64x16.exe 0.145285 6.860130 47.218556
